City,Category,Jaccard,b1_stars,b2_stars,b1_rev,b2_rev
Philadelphia,Restaurants,0.0064516129032258064,4.0,4.0,166,614
Philadelphia,Restaurants,0.010309278350515464,4.0,3.5,166,618
Philadelphia,Restaurants,0.008465608465608466,4.0,3.5,166,787
Philadelphia,Restaurants,0.0070921985815602835,4.0,3.5,166,1112
Philadelphia,Restaurants,0.015901060070671377,4.0,4.0,80,495
Philadelphia,Restaurants,0.015151515151515152,4.0,3.5,28,307
Philadelphia,Restaurants,0.012396694214876033,3.5,3.5,44,446
Philadelphia,Restaurants,0.0052173913043478265,3.5,3.5,44,1112
Philadelphia,Restaurants,0.026004728132387706,3.5,4.0,111,323
Philadelphia,Restaurants,0.011312217194570135,3.5,4.0,111,783
Philadelphia,Restaurants,0.009735744089012517,3.5,3.5,111,615
Philadelphia,Restaurants,0.01607717041800643,3.5,4.5,111,205
Philadelphia,Restaurants,0.008319467554076539,3.5,4.0,111,495
Philadelphia,Restaurants,0.007194244604316547,3.5,4.0,111,729
Philadelphia,Restaurants,0.01818181818181818,3.5,3.0,111,225
Philadelphia,Restaurants,0.013050570962479609,3.5,4.5,111,510
Philadelphia,Restaurants,0.01088139281828074,3.5,4.0,111,818
Philadelphia,Restaurants,0.011904761904761904,3.5,4.0,111,314
Philadelphia,Restaurants,0.015313935681470138,3.5,4.0,111,552
Philadelphia,Restaurants,0.011494252873563218,3.5,4.5,111,1121
Philadelphia,Restaurants,0.02109704641350211,3.5,3.0,111,131
Philadelphia,Restaurants,0.02056555269922879,3.5,4.0,111,286
Philadelphia,Restaurants,0.0079155672823219,3.5,3.5,111,653
Philadelphia,Restaurants,0.005622489959839358,3.5,3.5,111,1141
Philadelphia,Restaurants,0.01567398119122257,3.5,4.5,111,213
Philadelphia,Restaurants,0.019178082191780823,3.5,4.0,111,261
Philadelphia,Restaurants,0.008344923504867872,3.5,4.0,111,614
Philadelphia,Restaurants,0.008298755186721992,3.5,3.5,111,618
Philadelphia,Restaurants,0.010123734533183352,3.5,3.5,111,787
Philadelphia,Restaurants,0.0049301561216105174,3.5,3.5,111,1112
Philadelphia,Restaurants,0.008985879332477536,4.0,4.0,301,485
Philadelphia,Restaurants,0.029850746268656716,4.0,4.5,301,458
Philadelphia,Restaurants,0.012987012987012988,4.0,4.0,301,323
Philadelphia,Restaurants,0.01975540921919097,4.0,4.0,301,783
Philadelphia,Restaurants,0.01841620626151013,4.0,4.0,301,252
Philadelphia,Restaurants,0.04310344827586207,4.0,4.0,301,304
Philadelphia,Restaurants,0.010752688172043012,4.0,4.0,301,263
Philadelphia,Restaurants,0.00980392156862745,4.0,4.0,301,729
Philadelphia,Restaurants,0.009846827133479213,4.0,4.0,301,622
Philadelphia,Restaurants,0.007886435331230283,4.0,4.0,301,338
Philadelphia,Restaurants,0.012626262626262626,4.0,3.5,301,100
Philadelphia,Restaurants,0.016713091922005572,4.0,4.0,301,64
Philadelphia,Restaurants,0.00931098696461825,4.0,4.5,301,241
Philadelphia,Restaurants,0.02090032154340836,4.0,3.0,301,334
Philadelphia,Restaurants,0.008706467661691543,4.0,4.5,301,510
Philadelphia,Restaurants,0.009966777408637873,4.0,3.5,301,307
Philadelphia,Restaurants,0.009927797833935019,4.0,4.0,301,818
Philadelphia,Restaurants,0.01652892561983471,4.0,4.0,301,314
Philadelphia,Restaurants,0.00589622641509434,4.0,4.0,301,552
Philadelphia,Restaurants,0.0074850299401197605,4.0,4.5,301,372
Philadelphia,Restaurants,0.00851063829787234,4.0,4.5,301,1121
Philadelphia,Restaurants,0.007675438596491228,4.0,4.0,301,618
Philadelphia,Restaurants,0.010327022375215147,4.0,4.0,301,286
Philadelphia,Restaurants,0.014787430683918669,4.0,4.5,301,248
Philadelphia,Restaurants,0.023529411764705882,4.0,3.0,301,221
Philadelphia,Restaurants,0.014634146341463415,4.0,2.5,301,115
Philadelphia,Restaurants,0.004878048780487805,4.0,3.5,301,1141
Philadelphia,Restaurants,0.010040160642570281,4.0,4.5,301,202
Philadelphia,Restaurants,0.011811023622047244,4.0,4.5,301,213
Philadelphia,Restaurants,0.005494505494505495,4.0,4.0,301,614
Philadelphia,Restaurants,0.0064754856614246065,4.0,3.5,301,787
Philadelphia,Restaurants,0.006765899864682003,4.0,3.5,301,443
Philadelphia,Restaurants,0.010007147962830594,4.0,3.5,301,1112
Philadelphia,Restaurants,0.008902077151335312,4.0,3.5,65,615
Philadelphia,Restaurants,0.01809954751131222,4.0,3.5,65,385
Philadelphia,Restaurants,0.01098901098901099,4.0,4.5,65,579
Philadelphia,Restaurants,0.017543859649122806,4.0,3.0,65,225
Philadelphia,Restaurants,0.06666666666666667,4.0,3.5,65,15
Philadelphia,Restaurants,0.009746588693957114,4.0,3.5,65,453
Philadelphia,Restaurants,0.011475409836065573,4.0,4.0,65,552
Philadelphia,Restaurants,0.008862629246676515,4.0,4.0,65,618
Philadelphia,Restaurants,0.005838198498748957,4.0,3.5,65,1141
Philadelphia,Restaurants,0.0070921985815602835,4.0,3.5,65,787
Philadelphia,Restaurants,0.013282732447817837,3.5,3.5,149,385
Philadelphia,Restaurants,0.008310249307479225,3.5,4.5,149,579
Philadelphia,Restaurants,0.013550135501355014,3.5,3.0,149,225
Philadelphia,Restaurants,0.006527415143603133,3.5,4.0,149,622
Philadelphia,Restaurants,0.011904761904761904,3.5,3.5,149,446
Philadelphia,Restaurants,0.010067114093959731,3.5,3.5,149,453
Philadelphia,Restaurants,0.008342022940563087,3.5,4.0,149,818
Philadelphia,Restaurants,0.007183908045977011,3.5,4.0,149,552
Philadelphia,Restaurants,0.009689922480620155,3.5,4.5,149,372
Philadelphia,Restaurants,0.0055423594615993665,3.5,4.5,149,1121
Philadelphia,Restaurants,0.013986013986013986,3.5,4.0,149,286
Philadelphia,Restaurants,0.011764705882352941,3.5,3.5,149,1141
Philadelphia,Restaurants,0.015748031496062992,3.5,3.5,149,367
Philadelphia,Restaurants,0.011891891891891892,3.5,3.5,149,787
Philadelphia,Restaurants,0.015437392795883362,3.5,3.5,149,443
Philadelphia,Restaurants,0.003980891719745223,3.5,3.5,149,1112
Philadelphia,Restaurants,0.00580046403712297,4.5,4.0,138,729
Philadelphia,Restaurants,0.007776049766718507,4.5,4.5,138,510
Philadelphia,Restaurants,0.008771929824561403,4.5,4.0,138,552
Philadelphia,Restaurants,0.0072,4.5,4.5,138,1121
Philadelphia,Restaurants,0.0056315366049879325,4.5,3.5,138,1112
Philadelphia,Restaurants,0.006038647342995169,3.5,4.0,50,783
Philadelphia,Restaurants,0.016835016835016835,3.5,4.0,50,252
Philadelphia,Restaurants,0.017241379310344827,3.5,4.0,50,304
Philadelphia,Restaurants,0.015665796344647518,3.5,3.5,50,339
Philadelphia,Restaurants,0.045871559633027525,3.5,4.0,50,64
Philadelphia,Restaurants,0.026737967914438502,3.5,3.0,50,334
Philadelphia,Restaurants,0.013927576601671309,3.5,4.0,50,314
Philadelphia,Restaurants,0.050387596899224806,3.5,3.0,50,221
Philadelphia,Restaurants,0.03125,3.5,2.5,50,115
Philadelphia,Restaurants,0.012195121951219513,3.5,4.0,50,614
Philadelphia,Restaurants,0.007849293563579277,2.5,4.5,63,579
Philadelphia,Restaurants,0.007352941176470588,2.5,4.0,63,622
Philadelphia,Restaurants,0.016286644951140065,2.5,4.0,63,249
Philadelphia,Restaurants,0.009784735812133072,2.5,3.5,63,453
Philadelphia,Restaurants,0.006857142857142857,2.5,4.0,63,818
Philadelphia,Restaurants,0.00819672131147541,2.5,4.0,63,552
Philadelphia,Restaurants,0.0073964497041420114,2.5,4.0,63,618
Philadelphia,Restaurants,0.005008347245409015,2.5,3.5,63,1141
Philadelphia,Restaurants,0.014285714285714285,4.0,4.0,92,263
Philadelphia,Restaurants,0.009988901220865706,4.0,4.0,92,818
Philadelphia,Restaurants,0.004971002485501243,4.0,4.5,92,1121
Philadelphia,Restaurants,0.013257575757575758,4.0,3.5,92,443
Philadelphia,Restaurants,0.009220452640402346,4.0,3.5,92,1112
Philadelphia,Restaurants,0.004366812227074236,4.5,4.5,29,1121
Philadelphia,Restaurants,0.018333333333333333,4.5,4.0,116,495
Philadelphia,Restaurants,0.007961783439490446,4.0,3.5,485,148
Philadelphia,Restaurants,0.009635974304068522,4.0,4.5,485,458
Philadelphia,Restaurants,0.007481296758104738,4.0,4.0,485,323
Philadelphia,Restaurants,0.008912655971479501,4.0,4.0,485,81
Philadelphia,Restaurants,0.012779552715654952,4.0,4.0,485,783
Philadelphia,Restaurants,0.009589041095890411,4.0,4.0,485,252
Philadelphia,Restaurants,0.011029411764705883,4.0,3.5,485,615
Philadelphia,Restaurants,0.011627906976744186,4.0,3.5,485,385
Philadelphia,Restaurants,0.008951406649616368,4.0,4.0,485,304
Philadelphia,Restaurants,0.009345794392523364,4.0,4.5,485,163
Philadelphia,Restaurants,0.006729475100942127,4.0,4.0,485,263
Philadelphia,Restaurants,0.005128205128205128,4.0,4.0,485,495
Philadelphia,Restaurants,0.011042944785276074,4.0,3.5,485,339
Philadelphia,Restaurants,0.013803680981595092,4.0,4.0,485,176
Philadelphia,Restaurants,0.009487666034155597,4.0,4.5,485,579
Philadelphia,Restaurants,0.011661807580174927,4.0,3.5,485,209
Philadelphia,Restaurants,0.008305647840531562,4.0,4.0,485,729
Philadelphia,Restaurants,0.00995732574679943,4.0,3.0,485,225
Philadelphia,Restaurants,0.009115770282588878,4.0,4.0,485,622
Philadelphia,Restaurants,0.0073439412484700125,4.0,4.0,485,338
Philadelphia,Restaurants,0.01048951048951049,4.0,4.0,485,93
Philadelphia,Restaurants,0.014161220043572984,4.0,3.5,485,446
Philadelphia,Restaurants,0.007947019867549669,4.0,2.5,485,276
Philadelphia,Restaurants,0.0121765601217656,4.0,3.5,485,180
Philadelphia,Restaurants,0.006934812760055479,4.0,4.5,485,241
Philadelphia,Restaurants,0.015706806282722512,4.0,3.5,485,97
Philadelphia,Restaurants,0.009864364981504316,4.0,3.0,485,334
Philadelphia,Restaurants,0.011178861788617886,4.0,4.5,485,510
Philadelphia,Restaurants,0.010775862068965518,4.0,3.5,485,453
Philadelphia,Restaurants,0.014285714285714285,4.0,4.0,485,154
Philadelphia,Restaurants,0.009868421052631578,4.0,3.5,485,129
Philadelphia,Restaurants,0.01638065522620905,4.0,4.0,485,818
Philadelphia,Restaurants,0.01913265306122449,4.0,4.0,485,314
Philadelphia,Restaurants,0.013685239491691105,4.0,4.0,485,552
Philadelphia,Restaurants,0.009334889148191364,4.0,4.5,485,380
Philadelphia,Restaurants,0.01061320754716981,4.0,4.5,485,372
Philadelphia,Restaurants,0.010062893081761006,4.0,4.5,485,1121
Philadelphia,Restaurants,0.017527675276752766,4.0,4.0,485,618
Philadelphia,Restaurants,0.007032348804500703,4.0,4.0,485,231
Philadelphia,Restaurants,0.006527415143603133,4.0,4.0,485,286
Philadelphia,Restaurants,0.02185792349726776,4.0,4.0,485,263
Philadelphia,Restaurants,0.010657193605683837,4.0,3.5,485,653
Philadelphia,Restaurants,0.011428571428571429,4.0,4.0,485,46
Philadelphia,Restaurants,0.010014306151645207,4.0,3.0,485,221
Philadelphia,Restaurants,0.016885553470919325,4.0,3.5,485,1141
Philadelphia,Restaurants,0.011876484560570071,4.0,3.5,485,367
Philadelphia,Restaurants,0.012211668928086838,4.0,4.0,485,261
Philadelphia,Restaurants,0.01011029411764706,4.0,4.0,485,614
Philadelphia,Restaurants,0.009149130832570906,4.0,3.5,485,618
Philadelphia,Restaurants,0.00792393026941363,4.0,3.5,485,787
Philadelphia,Restaurants,0.018660812294182216,4.0,3.5,485,443
Philadelphia,Restaurants,0.01559792027729636,4.0,4.0,485,101
Philadelphia,Restaurants,0.015228426395939087,4.0,4.0,485,115
Philadelphia,Restaurants,0.01914486279514997,4.0,3.5,485,1112
Philadelphia,Restaurants,0.019027484143763214,4.5,4.0,159,323
Philadelphia,Restaurants,0.024017467248908297,4.5,4.5,159,310
Philadelphia,Restaurants,0.009126466753585397,4.5,3.5,159,615
Philadelphia,Restaurants,0.014423076923076924,4.5,4.0,159,263
Philadelphia,Restaurants,0.016927083333333332,4.5,4.0,159,622
Philadelphia,Restaurants,0.01016260162601626,4.5,4.0,159,338
Philadelphia,Restaurants,0.02,4.5,4.0,159,249
Philadelphia,Restaurants,0.012102874432677761,4.5,4.5,159,510
Philadelphia,Restaurants,0.013043478260869565,4.5,3.5,159,307
Philadelphia,Restaurants,0.008237232289950576,4.5,3.5,159,453
Philadelphia,Restaurants,0.012690355329949238,4.5,4.0,159,240
Philadelphia,Restaurants,0.006179196704428424,4.5,4.0,159,818
Philadelphia,Restaurants,0.013358778625954198,4.5,4.5,159,372
Philadelphia,Restaurants,0.011058451816745656,4.5,4.5,159,1121
Philadelphia,Restaurants,0.008665511265164644,4.5,4.5,159,423
Philadelphia,Restaurants,0.007782101167315175,4.5,4.0,159,618
Philadelphia,Restaurants,0.009950248756218905,4.5,3.5,159,653
Philadelphia,Restaurants,0.022026431718061675,4.5,4.0,159,73
Philadelphia,Restaurants,0.006191950464396285,4.5,3.5,159,1141
Philadelphia,Restaurants,0.006510416666666667,4.5,4.0,159,614
Philadelphia,Restaurants,0.006476683937823834,4.5,3.5,159,618
Philadelphia,Restaurants,0.0196078431372549,4.5,4.0,159,101
Philadelphia,Restaurants,0.01194267515923567,4.5,3.5,159,1112
Philadelphia,Restaurants,0.005813953488372093,3.5,4.0,47,818
Philadelphia,Restaurants,0.012987012987012988,3.0,3.5,151,239
Philadelphia,Restaurants,0.01507537688442211,3.5,4.5,148,458
Philadelphia,Restaurants,0.014161220043572984,3.5,4.0,148,783
Philadelphia,Restaurants,0.028277634961439587,3.5,4.0,148,252
Philadelphia,Restaurants,0.02262443438914027,3.5,4.0,148,304
Philadelphia,Restaurants,0.01037344398340249,3.5,3.5,148,339
Philadelphia,Restaurants,0.008321775312066574,3.5,4.5,148,579
Philadelphia,Restaurants,0.024793388429752067,3.5,3.5,148,100
Philadelphia,Restaurants,0.024154589371980676,3.5,4.0,148,64
Philadelphia,Restaurants,0.012755102040816327,3.5,4.0,148,249
Philadelphia,Restaurants,0.0211864406779661,3.5,3.0,148,334
Philadelphia,Restaurants,0.01953125,3.5,3.5,148,113
Philadelphia,Restaurants,0.008389261744966443,3.5,3.5,148,453
Philadelphia,Restaurants,0.016835016835016835,3.5,4.0,148,154
Philadelphia,Restaurants,0.015432098765432098,3.5,4.0,148,181
Philadelphia,Restaurants,0.02666666666666667,3.5,4.0,148,314
Philadelphia,Restaurants,0.007894736842105263,3.5,4.0,148,618
Philadelphia,Restaurants,0.03943661971830986,3.5,3.0,148,221
Philadelphia,Restaurants,0.039525691699604744,3.5,2.5,148,115
Philadelphia,Restaurants,0.00546021840873635,3.5,3.5,148,1141
Philadelphia,Restaurants,0.012376237623762377,3.5,4.0,148,261
Philadelphia,Restaurants,0.01195219123505976,3.5,4.0,148,614
Philadelphia,Restaurants,0.010425020048115477,3.5,3.5,148,1112
Philadelphia,Restaurants,0.01034928848641656,4.5,4.0,458,323
Philadelphia,Restaurants,0.030730897009966777,4.5,4.0,458,783
Philadelphia,Restaurants,0.02601156069364162,4.5,4.0,458,252
Philadelphia,Restaurants,0.00940733772342427,4.5,3.5,458,615
Philadelphia,Restaurants,0.043835616438356165,4.5,4.0,458,304
Philadelphia,Restaurants,0.008391608391608392,4.5,4.0,458,263
Philadelphia,Restaurants,0.008860759493670886,4.5,3.5,458,339
Philadelphia,Restaurants,0.010721247563352826,4.5,4.5,458,579
Philadelphia,Restaurants,0.006785411365564037,4.5,4.0,458,729
Philadelphia,Restaurants,0.009345794392523364,4.5,4.0,458,622
Philadelphia,Restaurants,0.010869565217391304,4.5,3.5,458,100
Philadelphia,Restaurants,0.01556420233463035,4.5,4.0,458,64
Philadelphia,Restaurants,0.007898894154818325,4.5,3.5,458,180
Philadelphia,Restaurants,0.027237354085603113,4.5,3.0,458,334
Philadelphia,Restaurants,0.011494252873563218,4.5,4.5,458,510
Philadelphia,Restaurants,0.006578947368421052,4.5,3.5,458,307
Philadelphia,Restaurants,0.008237232289950576,4.5,4.0,458,154
Philadelphia,Restaurants,0.008670520231213872,4.5,4.0,458,240
Philadelphia,Restaurants,0.018355945730247406,4.5,4.0,458,818
Philadelphia,Restaurants,0.021164021164021163,4.5,4.0,458,314
Philadelphia,Restaurants,0.004975124378109453,4.5,4.0,458,552
Philadelphia,Restaurants,0.014669926650366748,4.5,4.5,458,372
Philadelphia,Restaurants,0.010236724248240563,4.5,4.5,458,1121
Philadelphia,Restaurants,0.00906344410876133,4.5,4.0,458,210
Philadelphia,Restaurants,0.005707762557077625,4.5,4.5,458,423
Philadelphia,Restaurants,0.009380863039399626,4.5,4.0,458,618
Philadelphia,Restaurants,0.01639344262295082,4.5,4.0,458,286
Philadelphia,Restaurants,0.01291248206599713,4.5,4.5,458,248
Philadelphia,Restaurants,0.011945392491467578,4.5,4.5,458,135
Philadelphia,Restaurants,0.01951951951951952,4.5,3.0,458,221
Philadelphia,Restaurants,0.019572953736654804,4.5,2.5,458,115
Philadelphia,Restaurants,0.0043969849246231155,4.5,3.5,458,1141
Philadelphia,Restaurants,0.008415147265077139,4.5,4.0,458,261
Philadelphia,Restaurants,0.013232514177693762,4.5,4.0,458,614
Philadelphia,Restaurants,0.004668534080298786,4.5,3.5,458,618
Philadelphia,Restaurants,0.009940357852882704,4.5,4.5,458,50
Philadelphia,Restaurants,0.004842615012106538,4.5,3.5,458,787
Philadelphia,Restaurants,0.01122334455667789,4.5,3.5,458,443
Philadelphia,Restaurants,0.008802816901408451,4.5,4.0,458,115
Philadelphia,Restaurants,0.011597938144329897,4.5,3.5,458,1112
Philadelphia,Restaurants,0.013084112149532711,4.0,4.0,323,219
Philadelphia,Restaurants,0.025974025974025976,4.0,4.0,323,783
Philadelphia,Restaurants,0.014245014245014245,4.0,4.5,323,33
Philadelphia,Restaurants,0.008771929824561403,4.0,4.0,323,252
Philadelphia,Restaurants,0.01932367149758454,4.0,4.5,323,310
Philadelphia,Restaurants,0.049217002237136466,4.0,3.5,323,615
Philadelphia,Restaurants,0.012875536480686695,4.0,3.5,323,385
Philadelphia,Restaurants,0.011884550084889643,4.0,4.0,323,273
Philadelphia,Restaurants,0.01129032258064516,4.0,4.0,323,304
Philadelphia,Restaurants,0.013779527559055118,4.0,4.5,323,192
Philadelphia,Restaurants,0.014613778705636743,4.0,4.5,323,163
Philadelphia,Restaurants,0.008605851979345954,4.0,4.0,323,263
Philadelphia,Restaurants,0.011494252873563218,4.0,4.5,323,205
Philadelphia,Restaurants,0.007389162561576354,4.0,4.0,323,495
Philadelphia,Restaurants,0.02476780185758514,4.0,3.5,323,339
Philadelphia,Restaurants,0.015765765765765764,4.0,4.5,323,579
Philadelphia,Restaurants,0.011406844106463879,4.0,3.5,323,209
Philadelphia,Restaurants,0.01446480231436837,4.0,4.0,323,729
Philadelphia,Restaurants,0.014814814814814815,4.0,3.0,323,225
Philadelphia,Restaurants,0.02717391304347826,4.0,4.0,323,622
Philadelphia,Restaurants,0.007621951219512195,4.0,4.0,323,338
Philadelphia,Restaurants,0.011961722488038277,4.0,3.5,323,100
Philadelphia,Restaurants,0.014184397163120567,4.0,4.0,323,249
Philadelphia,Restaurants,0.01353637901861252,4.0,2.5,323,276
Philadelphia,Restaurants,0.0273224043715847,4.0,4.5,323,241
Philadelphia,Restaurants,0.010769230769230769,4.0,3.0,323,334
Philadelphia,Restaurants,0.01160092807424594,4.0,3.5,323,113
Philadelphia,Restaurants,0.03094059405940594,4.0,4.5,323,510
Philadelphia,Restaurants,0.02773246329526917,4.0,3.5,323,307
Philadelphia,Restaurants,0.01971090670170828,4.0,3.5,323,453
Philadelphia,Restaurants,0.0171990171990172,4.0,5.0,323,91
Philadelphia,Restaurants,0.021778584392014518,4.0,4.0,323,240
Philadelphia,Restaurants,0.03539019963702359,4.0,4.0,323,818
Philadelphia,Restaurants,0.014331210191082803,4.0,4.0,323,314
Philadelphia,Restaurants,0.031839622641509434,4.0,4.0,323,552
Philadelphia,Restaurants,0.01906158357771261,4.0,4.5,323,372
Philadelphia,Restaurants,0.038102084831056794,4.0,4.5,323,1121
Philadelphia,Restaurants,0.011385199240986717,4.0,4.0,323,210
Philadelphia,Restaurants,0.012211668928086838,4.0,4.5,323,423
Philadelphia,Restaurants,0.023939064200217627,4.0,4.0,323,618
Philadelphia,Restaurants,0.010676156583629894,4.0,4.5,323,245
Philadelphia,Restaurants,0.014652014652014652,4.0,4.0,323,231
Philadelphia,Restaurants,0.026981450252951095,4.0,4.0,323,286
Philadelphia,Restaurants,0.010344827586206896,4.0,4.0,323,263
Philadelphia,Restaurants,0.014553014553014554,4.0,3.5,323,653
Philadelphia,Restaurants,0.017825311942959002,4.0,4.5,323,248
Philadelphia,Restaurants,0.011037527593818985,4.0,4.5,323,135
Philadelphia,Restaurants,0.023255813953488372,4.0,4.0,323,73
Philadelphia,Restaurants,0.012437810945273632,4.0,4.0,323,84
Philadelphia,Restaurants,0.022443890274314215,4.0,3.5,323,87
Philadelphia,Restaurants,0.00927643784786642,4.0,3.0,323,221
Philadelphia,Restaurants,0.011547344110854504,4.0,2.5,323,115
Philadelphia,Restaurants,0.013850415512465374,4.0,3.5,323,1141
Philadelphia,Restaurants,0.0072992700729927005,4.0,3.5,323,367
Philadelphia,Restaurants,0.011560693641618497,4.0,4.5,323,202
Philadelphia,Restaurants,0.0367504835589942,4.0,4.5,323,213
Philadelphia,Restaurants,0.017421602787456445,4.0,4.0,323,261
Philadelphia,Restaurants,0.01847826086956522,4.0,4.0,323,614
Philadelphia,Restaurants,0.010741138560687433,4.0,3.5,323,618
Philadelphia,Restaurants,0.014625228519195612,4.0,3.5,323,787
Philadelphia,Restaurants,0.00922266139657444,4.0,3.5,323,443
Philadelphia,Restaurants,0.02867383512544803,4.0,3.5,323,1112
